stem,state,start_frame,end_frame,start_sec,end_sec,duration_sec,context,animal_id,day,experiment
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",9,3803,3898,126.77,129.93,3.2,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",3,3899,4056,129.97,135.2,5.27,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",9,4057,4087,135.23,136.23,1.03,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",-1,4088,4430,136.27,147.67,11.43,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",9,4431,4554,147.7,151.8,4.13,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",-1,4555,4747,151.83,158.23,6.43,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9013",9,4748,5401,158.27,180.03,21.8,A,9013,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,0,607,0.0,20.23,20.27,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,608,621,20.27,20.7,0.47,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,622,821,20.73,27.37,6.67,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,822,903,27.4,30.1,2.73,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,904,1070,30.13,35.67,5.57,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,1071,1371,35.7,45.7,10.03,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,1372,1649,45.73,54.97,9.27,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,1650,1777,55.0,59.23,4.27,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,1778,1963,59.27,65.43,6.2,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,1964,2004,65.47,66.8,1.37,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,2005,2102,66.83,70.07,3.27,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,2103,2158,70.1,71.93,1.87,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,2159,2607,71.97,86.9,14.97,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,2608,2681,86.93,89.37,2.47,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,2682,2833,89.4,94.43,5.07,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,2834,2921,94.47,97.37,2.93,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,2922,3230,97.4,107.67,10.3,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,3231,3315,107.7,110.5,2.83,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,3316,3373,110.53,112.43,1.93,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,3374,3453,112.47,115.1,2.67,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,3454,3514,115.13,117.13,2.03,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",1,3515,3539,117.17,117.97,0.83,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,3540,3669,118.0,122.3,4.33,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,3670,3680,122.33,122.67,0.37,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,3681,3713,122.7,123.77,1.1,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,3714,3754,123.8,125.13,1.37,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,3755,4003,125.17,133.43,8.3,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,4004,4018,133.47,133.93,0.5,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,4019,4090,133.97,136.33,2.4,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,4091,4118,136.37,137.27,0.93,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,4119,4169,137.3,138.97,1.7,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,4170,4230,139.0,141.0,2.03,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,4231,4322,141.03,144.07,3.07,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,4323,4333,144.1,144.43,0.37,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,4334,4364,144.47,145.47,1.03,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,4365,4381,145.5,146.03,0.57,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,4382,5040,146.07,168.0,21.97,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,5041,5049,168.03,168.3,0.3,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",9,5050,5363,168.33,178.77,10.47,A,9015,1,CFC
"20241114_Box_1_CFC_Day_1_(Context_A,_No_Shock)_9015",-1,5364,5402,178.8,180.07,1.3,A,9015,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,0,88,0.0,2.93,2.97,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,89,114,2.97,3.8,0.87,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,115,505,3.83,16.83,13.03,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,506,526,16.87,17.53,0.7,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,527,746,17.57,24.87,7.33,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,747,774,24.9,25.8,0.93,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,775,813,25.83,27.1,1.3,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,814,906,27.13,30.2,3.1,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,907,1290,30.23,43.0,12.8,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,1291,1309,43.03,43.63,0.63,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,1310,1345,43.67,44.83,1.2,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,1346,1371,44.87,45.7,0.87,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,1372,1437,45.73,47.9,2.2,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,1438,1445,47.93,48.17,0.27,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,1446,1977,48.2,65.9,17.73,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,1978,3439,65.93,114.63,48.73,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,3440,3816,114.67,127.2,12.57,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,3817,4199,127.23,139.97,12.77,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,4200,4353,140.0,145.1,5.13,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,4354,4461,145.13,148.7,3.6,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,4462,4534,148.73,151.13,2.43,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,4535,4622,151.17,154.07,2.93,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,4623,4716,154.1,157.2,3.13,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,4717,5030,157.23,167.67,10.47,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,5031,5067,167.7,168.9,1.23,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,5068,5176,168.93,172.53,3.63,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",9,5177,5218,172.57,173.93,1.4,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9002",-1,5219,5401,173.97,180.03,6.1,A,9002,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9004",9,0,5400,0.0,180.0,180.03,A,9004,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",9,0,90,0.0,3.0,3.03,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",-1,91,105,3.03,3.5,0.5,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",9,106,1277,3.53,42.57,39.07,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",-1,1278,1319,42.6,43.97,1.4,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",9,1320,4139,44.0,137.97,94.0,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",-1,4140,4150,138.0,138.33,0.37,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9006",9,4151,5400,138.37,180.0,41.67,A,9006,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,0,697,0.0,23.23,23.27,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,698,707,23.27,23.57,0.33,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,708,739,23.6,24.63,1.07,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,740,788,24.67,26.27,1.63,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,789,830,26.3,27.67,1.4,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,831,1210,27.7,40.33,12.67,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,1211,2625,40.37,87.5,47.17,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,2626,2672,87.53,89.07,1.57,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,2673,2702,89.1,90.07,1.0,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,2703,2800,90.1,93.33,3.27,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,2801,3043,93.37,101.43,8.1,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,3044,3114,101.47,103.8,2.37,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,3115,3265,103.83,108.83,5.03,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,3266,3279,108.87,109.3,0.47,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,3280,3333,109.33,111.1,1.8,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,3334,3614,111.13,120.47,9.37,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,3615,3766,120.5,125.53,5.07,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,3767,3876,125.57,129.2,3.67,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,3877,3951,129.23,131.7,2.5,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,3952,4128,131.73,137.6,5.9,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,4129,4211,137.63,140.37,2.77,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,4212,4493,140.4,149.77,9.4,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,4494,4572,149.8,152.4,2.63,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,4573,4583,152.43,152.77,0.37,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,4584,4615,152.8,153.83,1.07,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,4616,4691,153.87,156.37,2.53,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,4692,4738,156.4,157.93,1.57,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,4739,4875,157.97,162.5,4.57,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,4876,4928,162.53,164.27,1.77,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,4929,5106,164.3,170.2,5.93,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",9,5107,5202,170.23,173.4,3.2,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9008",-1,5203,5401,173.43,180.03,6.63,A,9008,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",9,0,164,0.0,5.47,5.5,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",-1,165,175,5.5,5.83,0.37,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",9,176,1022,5.87,34.07,28.23,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",-1,1023,1040,34.1,34.67,0.6,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",9,1041,1825,34.7,60.83,26.17,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",7,1826,1840,60.87,61.33,0.5,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",9,1841,3213,61.37,107.1,45.77,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",-1,3226,3232,107.53,107.73,0.23,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9010",9,3237,5401,107.9,180.03,72.17,A,9010,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9012",9,0,5400,0.0,180.0,180.03,A,9012,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9014",9,0,3385,0.0,112.83,112.87,A,9014,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9014",-1,3386,3404,112.87,113.47,0.63,A,9014,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9014",9,3405,4169,113.5,138.97,25.5,A,9014,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9014",-1,4170,4178,139.0,139.27,0.3,A,9014,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9014",9,4179,5400,139.3,180.0,40.73,A,9014,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",9,0,838,0.0,27.93,27.97,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",-1,839,851,27.97,28.37,0.43,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",9,852,958,28.4,31.93,3.57,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",-1,959,966,31.97,32.2,0.27,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",9,967,3340,32.23,111.33,79.13,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",-1,3341,3497,111.37,116.57,5.23,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",9,3498,5330,116.6,177.67,61.1,A,9016,1,CFC
"20241114_Box_2_CFC_Day_1_(Context_A,_No_Shock)_9016",9,5336,5401,177.87,180.03,2.2,A,9016,1,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9001,9,0,3757,0.0,125.23,125.27,C,9001,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9001,-1,3758,3779,125.27,125.97,0.73,C,9001,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9001,9,3780,4666,126.0,155.53,29.57,C,9001,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9001,9,4671,4747,155.7,158.23,2.57,C,9001,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9001,-1,4748,4827,158.27,160.9,2.67,C,9001,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9001,9,4828,5389,160.93,179.63,18.73,C,9001,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9003,9,0,1527,0.0,50.9,50.93,C,9003,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9003,-1,1528,1734,50.93,57.8,6.9,C,9003,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9003,9,1735,2439,57.83,81.3,23.5,C,9003,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9003,9,2441,5391,81.37,179.7,98.37,C,9003,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9005,9,0,5390,0.0,179.67,179.7,C,9005,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,0,1324,0.0,44.13,44.17,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,-1,1325,1341,44.17,44.7,0.57,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,1342,1569,44.73,52.3,7.6,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,-1,1570,1596,52.33,53.2,0.9,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,1601,3001,53.37,100.03,46.7,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,3,3002,3014,100.07,100.47,0.43,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,3015,3290,100.5,109.67,9.2,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,-1,3291,3337,109.7,111.23,1.57,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,2,3338,3355,111.27,111.83,0.6,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,3356,4531,111.87,151.03,39.2,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,-1,4532,4544,151.07,151.47,0.43,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,4545,5027,151.5,167.57,16.1,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,-1,5028,5035,167.6,167.83,0.27,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9007,9,5036,5392,167.87,179.73,11.9,C,9007,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9009,9,0,5391,0.0,179.7,179.73,C,9009,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9011,9,0,3075,0.0,102.5,102.53,C,9011,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9011,-1,3076,3085,102.53,102.83,0.33,C,9011,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9011,9,3086,5390,102.87,179.67,76.83,C,9011,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9013,9,0,5390,0.0,179.67,179.7,C,9013,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9015,9,0,3014,0.0,100.47,100.5,C,9015,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9015,-1,3015,3022,100.5,100.73,0.27,C,9015,2,CFC
20241115_Box_1_CFC_Day_2_(Context_C)_9015,9,3023,5391,100.77,179.7,78.97,C,9015,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9002,9,0,3025,0.0,100.83,100.87,C,9002,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9002,9,3028,3927,100.93,130.9,30.0,C,9002,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9002,9,3932,4313,131.07,143.77,12.73,C,9002,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9002,9,4315,5401,143.83,180.03,36.23,C,9002,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9004,9,0,1306,0.0,43.53,43.57,C,9004,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9004,9,1312,4295,43.73,143.17,99.47,C,9004,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9004,-1,4296,4306,143.2,143.53,0.37,C,9004,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9004,9,4307,5400,143.57,180.0,36.47,C,9004,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9006,9,0,5390,0.0,179.67,179.7,C,9006,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9008,9,0,555,0.0,18.5,18.53,C,9008,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9008,-1,556,565,18.53,18.83,0.33,C,9008,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9008,9,566,5391,18.87,179.7,160.87,C,9008,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9010,9,0,5397,0.0,179.9,179.93,C,9010,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9012,9,0,2974,0.0,99.13,99.17,C,9012,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9012,-1,2975,2982,99.17,99.4,0.27,C,9012,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9012,9,2983,4746,99.43,158.2,58.8,C,9012,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9012,-1,4747,4753,158.23,158.43,0.23,C,9012,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9012,9,4754,5391,158.47,179.7,21.27,C,9012,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9014,9,0,5402,0.0,180.07,180.1,C,9014,2,CFC
20241115_Box_2_CFC_Day_2_(Context_C)_9016,9,0,5390,0.0,179.67,179.7,C,9016,2,CFC
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,0,421,0.0,14.03,14.07,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,422,980,14.07,32.67,18.63,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,981,1072,32.7,35.73,3.07,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,1073,1256,35.77,41.87,6.13,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,1257,1304,41.9,43.47,1.6,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,1305,1317,43.5,43.9,0.43,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,1318,1350,43.93,45.0,1.1,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,1356,2064,45.2,68.8,23.63,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,2068,2171,68.93,72.37,3.47,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,6,2172,2414,72.4,80.47,8.1,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,2415,2509,80.5,83.63,3.17,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,2510,2553,83.67,85.1,1.47,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,2554,2596,85.13,86.53,1.43,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,2597,2614,86.57,87.13,0.6,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,2615,2710,87.17,90.33,3.2,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,2711,2718,90.37,90.6,0.27,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,2719,2788,90.63,92.93,2.33,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,6,2789,2801,92.97,93.37,0.43,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,2802,3096,93.4,103.2,9.83,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,6,3097,3115,103.23,103.83,0.63,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,3116,3181,103.87,106.03,2.2,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,6,3182,3565,106.07,118.83,12.8,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,3566,3990,118.87,133.0,14.17,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,3991,3998,133.03,133.27,0.27,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,9,3999,4197,133.3,139.9,6.63,A,9001,3,CFD
20241118_Box_1_CFD_Day_3_(Context_A)_9001,-1,4198,4231,139.93,141.03,1.13,A,9001,3,CFD
