scorer,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30,DLC_Resnet50_VIEBFeb11shuffle2_snapshot_best-30
3226,366.52792,138.85674,0.66393656,392.71817,162.272,0.6691219,392.48618,147.61719,0.5604314,360.18982,168.01886,0.8548001,322.87668,167.12296,0.6682069,365.9683,207.7298,0.499996,326.72913,212.00517,0.8541274,303.01202,244.21974,0.7457734
3227,366.09372,138.02782,0.6461033,393.9164,152.85735,0.6503614,392.3636,145.81313,0.45976117,359.87888,167.45308,0.8282099,322.6083,167.86125,0.640476,365.90103,207.99718,0.50224555,326.8585,212.0212,0.84935206,303.03635,244.16199,0.7482264
3228,365.72992,137.20154,0.6650444,394.39246,151.77351,0.65790105,392.36722,144.77322,0.4372186,358.80887,167.75847,0.79718465,322.1374,168.6037,0.6209513,366.0845,207.74062,0.47198805,326.9615,213.07906,0.85485953,303.03043,244.19745,0.742202
3229,363.3077,137.57318,0.7484442,391.8448,152.56421,0.64241314,389.81583,144.65005,0.4167056,360.23865,167.13528,0.79824376,322.13092,168.72647,0.61693686,367.49548,207.7837,0.48521274,327.18024,213.05621,0.8611741,303.02707,244.1815,0.73945785
3230,362.43,137.34332,0.6337694,392.41608,153.78908,0.607784,390.81268,147.99756,0.41238672,359.2945,167.93285,0.7827225,321.7786,168.78384,0.5824711,366.87653,207.14279,0.48785034,327.23337,212.92384,0.8539931,303.03476,244.15373,0.7450715
3231,362.9704,138.38127,0.6696609,389.61176,153.64708,0.5742345,389.40125,148.10326,0.44913384,358.55356,169.01456,0.7820392,322.1349,167.8456,0.5949176,366.8496,207.08423,0.4769799,327.37408,212.80162,0.84523505,303.0233,244.17604,0.73963684
3232,362.99524,139.61559,0.68419486,389.43417,156.31296,0.5706887,389.05322,148.92537,0.47589254,358.8425,169.9841,0.8284488,322.5903,167.17186,0.622437,366.27438,207.5828,0.49249077,327.31485,212.91504,0.8386766,303.0123,244.17886,0.7418538
3233,362.49612,142.0094,0.64444554,389.68326,160.10657,0.64209867,387.24982,149.54366,0.43678275,358.59525,170.40173,0.8150771,322.91846,166.60905,0.64616555,365.6759,207.60812,0.49117666,327.43066,213.00793,0.8436625,303.01532,244.17851,0.7437901
3234,362.82773,138.46588,0.69631314,388.08423,154.99129,0.6154022,387.3503,146.92792,0.49327594,357.69635,168.85127,0.803213,322.65726,167.139,0.64760697,366.43976,207.29242,0.5000055,327.43167,213.06519,0.8480114,302.93668,244.0659,0.7402268
3235,363.72498,137.66225,0.7125682,390.02646,152.75941,0.600706,389.445,145.70183,0.45398906,358.98395,168.07607,0.8206899,322.19492,168.76045,0.6383179,366.7998,207.06142,0.4827662,327.35797,212.97223,0.84662104,302.95267,244.1344,0.7430692
3236,363.92383,137.1368,0.7209575,390.31168,152.28801,0.60293156,389.21613,144.56528,0.42636845,358.83887,167.25548,0.80772996,322.23172,168.23854,0.6438567,366.38312,207.32729,0.48547345,327.27625,212.93217,0.8616269,302.99426,244.14018,0.7467839
3237,362.74332,137.68803,0.71937156,389.53076,154.6513,0.58530533,389.22742,146.03322,0.52076757,357.70724,167.64139,0.80455244,322.1491,168.33893,0.639238,366.10657,206.98593,0.47908717,327.29404,213.04158,0.8606314,302.97485,244.20981,0.743654
3238,362.2323,137.7839,0.6908492,388.83597,154.84055,0.5975296,388.6318,147.38553,0.48269472,357.64606,167.95741,0.7834585,322.1668,168.3394,0.6419147,366.50357,206.79277,0.48817018,327.35312,213.02455,0.8624224,302.9855,244.27736,0.7481059
3239,364.06973,137.6711,0.7171641,390.77985,156.772,0.6298846,390.24463,145.06017,0.50242364,359.11316,167.22386,0.8134594,322.78476,166.67542,0.6549936,366.8584,207.12715,0.50098413,327.29495,212.92545,0.8747377,302.96866,243.78934,0.7368184
3240,365.07584,137.14505,0.68459004,392.35217,152.60222,0.62131196,390.74655,144.1988,0.43079007,359.90402,166.7554,0.803074,322.87433,166.82167,0.66795665,366.5175,207.33092,0.49865413,327.405,212.7603,0.8735512,302.96475,243.71674,0.73836756
3241,364.04422,137.2853,0.7292486,392.11987,153.82898,0.62616444,387.02686,137.3301,0.4734401,360.18726,166.68361,0.79214466,322.24277,168.18716,0.63776666,368.22736,208.101,0.5199071,327.49213,213.02757,0.8737027,302.77405,243.90686,0.7403538
3242,365.08942,137.6387,0.7014792,391.39612,152.9432,0.6195522,390.19904,145.33672,0.4389742,360.6346,166.78026,0.78028417,322.201,168.12152,0.64070594,368.98004,208.27562,0.51382893,327.5962,212.97456,0.87444377,302.7575,243.96385,0.73537284
3243,365.1225,135.37593,0.62039256,392.44086,161.79332,0.6061237,391.45508,149.53822,0.42208493,358.50885,167.4768,0.77666885,322.11646,168.07042,0.6494304,367.9791,208.02946,0.51373243,327.46463,213.01077,0.87267715,302.75192,243.98784,0.7358227
3244,367.18338,132.44154,0.7228294,393.2817,163.4996,0.6974248,391.40643,155.75795,0.34840068,358.4781,166.08691,0.7329503,322.0031,167.65288,0.62567455,366.85568,208.68233,0.50520295,327.61847,213.38441,0.8607138,302.7865,243.85405,0.74189603
3245,367.66455,137.78398,0.6679687,392.63577,163.49753,0.7333718,390.80692,155.37596,0.35591438,359.041,169.06769,0.7709827,322.29834,167.29561,0.63274574,366.51657,209.21245,0.5357452,327.48892,213.37871,0.85840076,302.80234,243.86826,0.7440362
3246,367.6942,140.39693,0.7271651,392.47986,162.36559,0.7925602,390.9986,152.00804,0.43342412,359.0174,169.62184,0.8109019,322.35825,167.13121,0.61179996,366.71933,209.32436,0.54422945,327.35223,213.38046,0.86335003,302.81384,243.96364,0.74230415
3247,366.00333,141.06004,0.66621727,391.82016,162.1928,0.7711952,389.91806,150.72725,0.47125703,359.35266,169.98732,0.8275486,322.8924,166.28548,0.66072965,366.6324,208.2425,0.5173209,327.3567,213.10304,0.8687696,302.77228,243.96375,0.7386905
3248,364.2546,139.4217,0.6647788,389.7357,161.7656,0.7358175,389.3209,150.01686,0.5077754,358.23,169.51624,0.8263906,322.8263,166.96318,0.6764286,369.6256,205.16037,0.48704284,327.44934,213.13583,0.8707987,302.77316,243.96878,0.7358611
3249,365.76053,138.03542,0.69219434,389.58517,159.81476,0.7569954,388.37198,142.34737,0.5472452,358.2882,167.27527,0.82304394,322.83246,167.40161,0.6967632,370.1305,204.56985,0.49133348,327.28015,213.00769,0.88542,302.79056,243.94963,0.73511255
3250,366.4247,135.27846,0.71191466,391.89093,159.99068,0.7039347,390.80597,145.3958,0.46609297,358.32773,167.2645,0.80942893,322.49466,167.35896,0.661458,366.28873,207.42139,0.4765898,327.30087,213.06322,0.87437797,302.8174,243.78592,0.7428028
3251,367.22705,136.86954,0.671641,391.89502,155.40341,0.6827001,390.3498,144.23474,0.44427803,359.882,166.8928,0.8170269,322.68454,167.00117,0.6782605,366.37592,207.75537,0.49478483,327.38455,213.03865,0.8734984,302.82675,243.78137,0.7456945
3252,366.00278,137.3473,0.6957814,390.8325,157.03856,0.6596415,390.51175,144.80867,0.49404228,359.51114,167.09381,0.8212575,322.70303,166.75922,0.68200165,366.37454,207.53171,0.5013714,327.4183,213.02242,0.87780046,302.82544,243.89062,0.7396637
3253,365.2067,137.34789,0.678888,390.3393,156.92534,0.6626751,390.42377,146.15625,0.5095743,359.202,167.2042,0.7977582,322.49567,167.28333,0.6663846,366.59363,207.2917,0.51536846,327.45163,213.00652,0.8728968,302.7776,243.91232,0.73418945
3254,365.48294,136.85587,0.66977423,390.5183,154.5364,0.64222586,390.61954,145.85068,0.47663432,358.8806,166.67723,0.78604853,322.35397,167.33095,0.65140516,366.39908,207.20148,0.51030225,327.3586,213.00119,0.87188756,302.79318,243.87334,0.73711187
3255,364.0841,135.55377,0.6505385,391.57135,152.54063,0.6353965,390.6522,145.88773,0.42184046,359.07083,166.324,0.78360504,322.29004,167.4936,0.65093994,366.10443,207.10683,0.47843826,327.30743,213.04019,0.8693294,302.77545,243.87779,0.7387976
3256,364.44852,136.63661,0.65959555,390.82086,153.33058,0.63277376,390.43924,146.24368,0.42987618,357.9949,167.4579,0.7762879,322.2334,167.40181,0.6607028,366.83536,206.81996,0.48151207,327.4861,212.99713,0.87438774,302.7726,243.88908,0.7368342
3257,363.9474,137.01741,0.70362014,390.10376,155.17247,0.62238294,390.29562,145.58406,0.46802706,359.00006,166.84709,0.7823621,322.49307,166.96542,0.66864425,366.21143,206.99858,0.48924986,327.41345,212.99905,0.8737962,302.78656,243.8935,0.73782426
3258,363.9927,136.86407,0.6818001,390.38428,155.12794,0.62816334,390.53818,146.48607,0.46843684,358.8754,166.87685,0.7792252,322.4701,166.94246,0.65492004,369.85474,204.37032,0.47860396,327.31573,212.81195,0.87124765,302.7917,243.86726,0.73725504
3259,363.54886,135.53801,0.65710014,391.6942,155.32217,0.6425125,391.21298,146.77446,0.44310185,358.05585,167.13298,0.7879377,322.42984,167.02217,0.6575878,369.78067,204.63652,0.4755213,327.29303,212.86786,0.8688875,302.78674,243.8931,0.73662114
3260,365.56454,135.40074,0.65646034,391.89227,156.62434,0.64143157,391.87695,146.50694,0.47205645,357.96954,166.89282,0.7961586,322.5063,166.66882,0.66844046,365.4518,207.08922,0.50344163,327.25388,212.95918,0.8712653,302.82312,243.91951,0.7372062
3261,367.20468,137.29228,0.63753825,392.44394,160.81567,0.71229327,391.51608,147.5101,0.47871113,359.7539,167.13599,0.81058294,322.86734,166.1053,0.65913594,365.70682,207.42474,0.50944006,327.3278,212.91872,0.86976343,302.80826,243.93462,0.7362657
3262,367.52426,137.26172,0.6641035,392.7634,159.36443,0.6968079,390.63568,141.20842,0.48908156,359.57477,168.11455,0.8197321,322.3499,166.555,0.6837286,365.69867,207.98979,0.51521486,327.42264,212.87134,0.86610794,302.78738,243.86618,0.7381186
3263,366.42844,136.82904,0.7274861,391.8898,157.62329,0.683414,389.65863,135.39763,0.58831596,359.4205,167.33586,0.8216399,322.3756,166.36482,0.7139174,365.8061,207.99724,0.5233202,327.44095,212.85175,0.86887014,302.82507,243.88329,0.74355435
3264,366.712,136.4624,0.71624774,392.5282,156.92062,0.6766199,389.50748,135.19011,0.5673948,359.98285,166.9764,0.8135135,322.8039,166.34937,0.6806997,365.89212,208.4091,0.5278617,327.3988,212.9504,0.8691316,302.8127,243.9292,0.7399941
3265,367.53452,136.07608,0.6674771,393.8698,155.65851,0.68275654,393.86478,145.5963,0.42356816,360.58054,166.44298,0.817205,322.1396,167.51994,0.6353898,366.50296,208.4342,0.48624688,327.3484,212.99791,0.86192876,302.7837,243.92433,0.73541
3266,364.84314,133.06706,0.6413782,395.91626,153.49977,0.6865826,395.3961,149.28717,0.3713668,360.72412,164.90913,0.8484885,321.89862,167.89325,0.6148165,366.83847,208.31604,0.47595528,327.44745,213.07352,0.86048704,302.75745,243.89857,0.73695403
3267,364.8397,136.50923,0.4545607,396.7288,149.89848,0.49044695,396.1354,144.5773,0.34278125,361.8208,167.50807,0.767171,322.41132,166.81776,0.529203,366.6097,208.66151,0.5011028,327.56546,213.11768,0.8459751,302.71994,244.07397,0.7514482
3268,359.72736,134.59201,0.47046384,393.59116,142.698,0.53799427,394.03705,140.69916,0.3492647,360.6166,166.73192,0.71875674,322.08594,167.86331,0.45952326,365.92798,207.74265,0.4917249,327.35336,213.06235,0.84622395,302.68097,243.83733,0.7652364
3269,358.63037,132.86084,0.610568,390.71494,178.38109,0.51190984,392.28445,141.3736,0.39345786,359.1334,166.43964,0.75988483,321.7041,168.59409,0.48341075,365.73474,207.70723,0.4946073,327.25043,213.11963,0.8457509,302.69904,243.81628,0.7676738
3270,359.91196,131.79767,0.62500817,393.37387,146.06337,0.50550413,389.11755,142.8486,0.3458751,358.67258,166.74364,0.77774584,322.25662,166.81685,0.6082278,365.3254,207.29909,0.45163712,327.2346,212.88759,0.86399305,302.67056,243.8589,0.75681865
3271,363.99365,137.38277,0.61452574,392.08145,175.74443,0.49524447,388.91397,146.88322,0.37877196,358.8729,168.49463,0.7540576,322.74225,166.06128,0.6307423,365.6212,207.37238,0.45724842,327.17407,212.50002,0.85894555,302.6647,243.93774,0.7586102
3272,365.4139,138.05466,0.6444194,390.66034,152.75175,0.5622645,390.273,145.92465,0.42243958,359.5125,168.28683,0.8240682,322.03964,166.72255,0.62772495,366.51813,207.04189,0.43435743,327.12433,212.4322,0.85431147,302.67664,243.90964,0.7592118
3273,364.80154,136.39726,0.6741801,392.03903,148.2019,0.6211726,388.74564,141.79451,0.39596435,358.6358,167.20456,0.7777334,322.8362,166.09941,0.6253439,370.9026,204.70732,0.44184944,327.19827,212.61438,0.8682056,302.69968,243.7823,0.76048404
3274,362.90628,134.05244,0.7024895,392.70746,147.0659,0.6062218,388.39288,138.55536,0.4248832,358.54822,165.75125,0.77630484,322.60434,166.5234,0.64171547,370.85092,204.39142,0.440801,327.29938,212.36568,0.87579775,302.69766,243.94609,0.75299984
3275,362.59985,135.65897,0.6537,392.08704,150.95296,0.578197,390.66553,144.79056,0.41638985,358.21442,167.32214,0.77892536,322.82794,165.95242,0.63546586,370.36026,204.51482,0.4525079,327.22842,212.29353,0.86897165,302.68518,243.86165,0.7577749
3276,364.0315,137.4893,0.6312645,391.75885,152.60913,0.6013338,390.7059,146.41533,0.4266855,359.4479,166.87697,0.7934054,322.59427,166.47458,0.6136002,370.69113,204.08714,0.4467998,327.2174,212.27592,0.86373466,302.6875,243.87943,0.75925004
3277,364.41083,135.51163,0.65624636,392.77127,153.3986,0.65012294,391.765,145.17302,0.43254346,358.99606,166.49977,0.8137365,322.46573,166.55057,0.61828065,370.81485,204.1772,0.45668995,327.23798,212.32571,0.8688583,302.69675,243.89362,0.75902784
3278,364.66693,133.91376,0.67199737,394.51614,150.63809,0.62239784,392.5897,143.78323,0.40463433,359.1344,165.4894,0.8083665,322.6688,166.06609,0.63140774,370.03253,204.5795,0.42887542,327.13797,212.3457,0.8659106,302.69406,243.89299,0.75912714
3279,364.02295,134.08322,0.6788057,393.79755,150.28627,0.640922,390.78293,140.94608,0.4017212,359.17123,165.6671,0.7971829,322.6821,166.26213,0.6373177,371.0796,204.29277,0.42675158,327.20416,212.32837,0.86814326,302.67957,243.96028,0.7529993
3280,362.998,134.5884,0.68881184,392.78613,150.9576,0.6431285,391.22412,143.91478,0.39773688,359.62094,166.15805,0.8019996,322.52823,166.7756,0.6255491,370.73523,204.81696,0.44515136,327.4335,212.36346,0.8658911,302.61615,243.48062,0.743796
3281,362.61578,134.09651,0.7085781,392.34018,149.8243,0.6536123,388.05423,138.68536,0.38831958,359.7391,165.52695,0.80746686,322.61588,166.62477,0.64786315,371.1019,204.71973,0.46871597,327.60202,212.15082,0.877177,302.605,243.4424,0.73956996
3282,363.21817,133.38937,0.7252655,393.29584,149.43721,0.66644,388.50986,137.71114,0.39592165,359.8675,164.80737,0.8258066,322.94443,166.61957,0.665114,369.9931,204.54747,0.4447016,327.55515,211.9962,0.87285846,302.6229,243.48781,0.7441215
3283,363.9127,132.89215,0.7364708,393.78394,149.45364,0.6911519,389.88898,135.064,0.4412762,359.76196,164.09517,0.83092165,322.94748,166.0868,0.6803719,369.63876,204.32338,0.44422337,327.46457,212.09416,0.8702019,302.60077,243.28442,0.74146813
3284,364.19504,132.83186,0.7279673,393.86874,149.33578,0.6833337,390.13623,135.53271,0.42583966,359.66632,163.77742,0.825368,322.9864,166.1797,0.68424505,369.6443,204.14882,0.45132208,327.55023,212.08109,0.87926203,302.60364,243.29701,0.74167913
3285,363.4006,132.89212,0.72975487,393.09644,149.73508,0.68092674,388.65607,135.86057,0.43269256,359.55182,164.1014,0.8276142,322.95364,166.51123,0.67822087,370.1192,203.70103,0.43105868,327.53268,212.05667,0.8768253,302.59363,243.32501,0.7415136
3286,363.5446,132.891,0.7298051,392.6279,149.8713,0.6905197,388.70377,135.34454,0.47523347,359.7642,163.66763,0.8270469,322.9987,166.59969,0.6837518,370.66437,203.33044,0.44574937,327.59567,212.03986,0.8812969,302.65887,243.39381,0.7423946
3287,363.7002,133.0808,0.72305614,392.5409,150.12033,0.687177,388.6368,134.9911,0.48834768,359.7021,163.83957,0.8309055,323.02838,166.82477,0.6778724,370.5678,203.45714,0.4426289,327.56616,212.01743,0.8771674,302.65714,243.41142,0.7423757
3288,364.49188,132.76071,0.72621965,393.03195,150.08382,0.6912598,388.92017,134.65842,0.4965823,359.87335,163.55246,0.828573,323.2612,166.51913,0.6781768,370.85672,203.479,0.43663707,327.54956,212.06514,0.877265,302.7267,243.52704,0.7410767
3289,364.89264,132.70633,0.7156814,393.9165,149.25851,0.6931275,389.66058,136.03041,0.43184212,359.883,163.44675,0.8185198,323.15985,166.58896,0.6722278,370.79013,203.50273,0.43802467,327.55164,212.0637,0.8784183,302.72052,243.53845,0.73917055
3290,364.38858,132.99928,0.7183684,393.5177,149.52576,0.68066925,389.34268,136.21716,0.4474921,359.49377,163.86775,0.8222817,322.82474,167.23228,0.66988826,370.21402,203.4783,0.4271015,327.46545,212.1071,0.8786231,302.73376,243.59439,0.74052805
3291,363.5955,133.9461,0.68319786,392.83514,150.93494,0.68330693,388.72913,138.6654,0.40050843,359.26013,164.89853,0.8285004,322.78845,167.30556,0.65941596,370.25275,203.39706,0.43076742,327.52414,212.05727,0.87740594,302.7333,243.60501,0.7412271
3292,363.6329,133.88411,0.6927843,392.42694,150.96881,0.68138206,388.2031,137.895,0.4273939,359.3228,164.71143,0.82079494,322.63962,167.52933,0.6484821,370.29306,203.44212,0.42246693,327.54428,212.09222,0.87374985,302.7203,243.61159,0.73841125
3293,363.46402,133.84073,0.6949209,392.75937,150.6925,0.68765694,388.53793,138.16425,0.40841782,359.46036,164.67914,0.8224063,322.95212,167.37093,0.6674514,370.62183,203.48569,0.42348865,327.60138,212.0272,0.8719422,302.7351,243.60564,0.73784053
3294,364.3872,132.94846,0.7089635,393.25558,149.84143,0.68287086,389.11374,136.67934,0.43578133,359.59012,163.88,0.8188067,323.07422,166.54349,0.68370456,370.8028,203.34535,0.42527935,327.5909,212.01044,0.87752944,302.7276,243.58566,0.73739016
3295,364.41815,132.99277,0.70850813,393.27338,149.73553,0.6779787,389.21567,136.73566,0.4362237,359.24158,164.12798,0.8169846,322.85944,166.82393,0.67056936,370.09985,203.66228,0.43434995,327.51495,212.08414,0.8721769,302.70853,243.57143,0.7376973
3296,364.06583,133.51622,0.6918923,392.9796,150.72409,0.67714864,388.68793,137.56314,0.43726093,359.27505,164.61772,0.8234599,322.88995,166.79956,0.66714877,369.80664,203.843,0.42881918,327.5206,212.07135,0.870511,302.71347,243.56529,0.73922455
3297,363.9667,134.08784,0.67456955,392.59515,151.3636,0.6922536,388.62463,138.03677,0.42229745,359.16132,165.10968,0.8265874,322.96396,166.8617,0.669723,370.22894,203.76524,0.436243,327.51608,212.08272,0.87493,302.75082,243.55743,0.73253065
3298,364.007,134.09914,0.6770446,392.51816,151.5677,0.6869624,388.61795,137.95348,0.42272666,359.33182,164.8781,0.82868975,323.14905,166.9999,0.67002434,370.50885,203.47423,0.42696944,327.50406,212.07874,0.874819,302.75055,243.56534,0.73267555
3299,364.44376,133.77441,0.67861027,392.86798,151.1302,0.6974497,388.79376,137.61693,0.42185074,359.2842,164.66528,0.8241828,323.1854,166.90268,0.6736626,370.51486,203.51073,0.4224168,327.48816,212.08179,0.8748307,302.74847,243.56114,0.7326652
3300,364.74384,133.3797,0.6986304,393.25797,150.51193,0.68378514,388.89966,136.83186,0.4401035,359.30017,164.45752,0.81733817,323.01248,166.69795,0.6799539,370.03677,203.88113,0.43609253,327.50922,212.17047,0.8747434,302.76892,243.43864,0.73365104
3301,364.70016,133.6493,0.6910414,393.1764,150.68898,0.67992294,389.0919,136.94734,0.45057112,359.26346,164.71042,0.8155954,322.93466,166.82019,0.6554702,369.60803,204.46848,0.45926556,327.5395,212.32086,0.88340014,302.57452,242.66673,0.7051959
3302,364.6999,134.04515,0.6770912,392.75888,151.33484,0.6821286,388.88602,137.16605,0.4547036,359.30023,164.98074,0.8192804,322.99066,166.7441,0.65502703,369.60626,204.43665,0.46152046,327.54346,212.3071,0.88342893,302.57385,242.67601,0.7051639
3303,364.71,134.07602,0.6793963,392.7902,151.42451,0.6799825,388.88342,136.92596,0.4568404,359.43967,164.91985,0.8248555,323.39236,166.72372,0.6752029,369.97476,203.87099,0.45266226,327.3921,212.10733,0.88044405,302.5629,242.7168,0.70577556
3304,364.7578,133.90366,0.6870479,392.82013,151.25525,0.68397087,388.8538,136.51962,0.4640334,359.35284,164.78249,0.8257516,323.3923,166.69359,0.6753782,369.97772,203.77782,0.44875646,327.36926,212.10385,0.8799518,302.57336,242.70506,0.7080912
3305,365.28195,133.64629,0.68947977,393.28333,150.59534,0.6832822,389.17145,136.15474,0.47723252,359.52905,164.30751,0.8190535,323.26205,166.67142,0.67040306,370.0354,204.00249,0.45742965,327.46524,212.2345,0.8821478,302.54688,242.67563,0.70564765
3306,365.2792,133.64719,0.69066906,393.28418,150.6044,0.684292,389.17184,136.16869,0.47843796,359.4915,164.39873,0.8164865,323.05304,166.89485,0.66665274,369.65707,204.6485,0.46509802,327.54733,212.27324,0.8866071,302.55853,242.67165,0.70740443
3307,365.2182,134.10283,0.6811,392.98068,151.40408,0.6862586,389.16443,136.21869,0.48173648,359.5008,164.79689,0.8273291,323.08008,166.82915,0.6595137,369.39117,204.703,0.4670813,327.53238,212.27303,0.88557255,302.5673,242.66934,0.70820755
3308,365.10797,134.31409,0.6783621,393.09055,151.845,0.68281734,389.01062,136.2319,0.4853634,359.59012,164.9573,0.8290727,323.25427,166.61758,0.6702929,369.7636,204.17506,0.45554677,327.45004,212.21758,0.8818002,302.59225,242.68935,0.70580554
3309,365.4465,134.18396,0.6737081,393.17563,151.53207,0.6882293,389.20422,136.12738,0.47665623,359.7609,164.65627,0.8336285,323.48367,166.39404,0.68498904,370.40103,203.80132,0.4558219,327.474,212.07422,0.879828,302.5388,242.70279,0.70521444
3310,365.7243,133.50653,0.6947594,393.28696,150.26216,0.6810286,389.95447,135.0822,0.49399814,359.69806,163.83496,0.82257754,323.28848,166.54846,0.6872223,370.23102,203.78049,0.46979415,327.52408,212.12317,0.88541305,302.54376,242.65709,0.7069255
3311,365.33066,133.36583,0.70223176,393.27307,149.82234,0.68186355,389.68997,135.86842,0.47427967,359.23886,164.19386,0.8095534,322.7568,167.37857,0.6417497,369.64502,204.53282,0.46560475,327.56363,212.40092,0.883459,302.5927,242.66458,0.7079625
3312,365.02448,133.71149,0.69425005,393.08746,151.04546,0.6847832,389.0123,136.8285,0.47249174,359.31677,164.56467,0.81560105,322.7706,167.34982,0.6408064,369.18338,204.67075,0.46610993,327.58188,212.38922,0.88209456,302.60214,242.67238,0.70800334
3313,364.6517,133.93086,0.68762,392.98953,151.3615,0.6874564,388.88675,136.99838,0.4606364,359.41913,164.76546,0.8226498,323.024,167.04672,0.6468251,369.81113,203.7273,0.43912175,327.4718,212.29967,0.87862575,302.55493,242.66975,0.7050166
3314,365.03708,133.77005,0.6859624,392.86926,151.26584,0.68947005,388.7852,136.75937,0.47013825,359.6741,164.35202,0.8259056,323.34906,166.59079,0.68140054,370.7809,203.52701,0.44549364,327.4907,212.16695,0.88096374,302.54834,242.68192,0.7055013
3315,365.51288,133.18028,0.69439226,393.3517,150.02835,0.6938962,389.36108,135.8395,0.47630715,359.76306,163.72618,0.8168301,323.3835,166.47902,0.68316835,370.81027,203.5418,0.44402492,327.4874,212.16827,0.88222706,302.54678,242.65154,0.7067984
3316,365.3433,133.31235,0.68885076,393.37222,149.79192,0.68421376,389.63522,136.32756,0.47028938,359.46417,164.10725,0.81281716,323.00583,166.77931,0.65821123,369.96942,203.9924,0.44865727,327.464,212.28069,0.8820562,302.5568,242.67792,0.7053996
3317,364.62723,133.58154,0.6983897,392.97507,151.01459,0.6790904,388.8624,136.69278,0.47020468,359.38303,164.48436,0.8172625,322.79834,167.06181,0.64030826,369.9647,203.98325,0.45322168,327.45352,212.33266,0.8802715,302.55225,242.65489,0.7072746
3318,364.52405,133.65515,0.7050373,392.8945,151.0577,0.6791074,388.87567,136.51712,0.47569665,359.31564,164.50597,0.8164799,322.74847,167.27806,0.633834,370.15677,203.97873,0.4621965,327.45938,212.28435,0.8835285,302.56543,242.6559,0.70871484
3319,364.65137,133.75124,0.6898368,392.83456,151.22346,0.67922384,388.90726,136.69835,0.45772836,359.30716,164.61128,0.8253824,323.4215,166.53117,0.6852537,370.4523,203.40747,0.43824658,327.39008,212.07877,0.88513345,302.56732,242.67564,0.70653117
3320,365.1483,133.54018,0.69359744,393.0074,150.78345,0.6801758,389.21915,136.24466,0.47802812,359.34995,164.27847,0.82333195,323.43637,166.48491,0.68816745,370.3894,203.45395,0.43584535,327.39224,212.08032,0.88553864,302.56665,242.68869,0.70591927
3321,365.02164,133.23737,0.6980486,393.382,149.94066,0.6759594,389.18503,136.7501,0.45823917,359.52692,164.16945,0.8166545,323.27066,166.51482,0.67383504,370.13223,203.88258,0.4484147,327.3945,212.16655,0.8818954,302.58328,242.68967,0.7072146
3322,364.91394,133.33403,0.7004327,393.45578,150.585,0.67642766,388.93475,136.6825,0.45192447,359.35327,164.39365,0.8135737,322.92813,167.10875,0.64740884,370.08755,204.06151,0.4474707,327.46216,212.30333,0.88220304,302.58102,242.67049,0.7069714
3323,364.76642,133.8551,0.6903246,392.98306,151.17834,0.6802252,389.00845,136.66402,0.47515583,359.43964,164.637,0.8213082,322.93472,167.1391,0.6466272,370.2186,203.9969,0.4522665,327.47803,212.2983,0.8829327,302.58194,242.67836,0.70640767
3324,364.76373,133.83157,0.6928599,392.8132,151.25705,0.68360245,388.99377,136.33598,0.47137764,359.34644,164.58197,0.82156575,323.24533,166.78806,0.65956724,370.63568,203.49455,0.4475291,327.40698,212.18567,0.88296735,302.55765,242.67595,0.707257
3325,364.76413,133.83705,0.6924502,392.8124,151.25124,0.68382573,388.99658,136.32826,0.47097388,359.34103,164.60912,0.8246362,323.29706,166.66284,0.6768844,370.6555,203.45659,0.44368342,327.42282,212.12396,0.8840688,302.56927,242.6738,0.70658815
3326,365.23645,133.33914,0.70176524,392.86148,150.17825,0.68557173,389.02533,136.06265,0.48314476,359.46948,164.06238,0.8188365,323.29407,166.58315,0.6793243,370.38898,203.59901,0.43780378,327.41467,212.1185,0.8835826,302.56445,242.66623,0.70684683
