stem,state_0_frac,state_1_frac,state_2_frac,state_3_frac,state_4_frac,state_5_frac,state_6_frac,state_7_frac,state_8_frac,state_9_frac,state_10_frac,state_11_frac,state_12_frac,state_13_frac,state_14_frac,state_15_frac,state_16_frac,state_17_frac,state_18_frac,state_19_frac,state_20_frac,state_21_frac,state_22_frac,state_23_frac,state_24_frac,state_25_frac,state_26_frac,state_27_frac,state_28_frac,state_29_frac,state_30_frac,state_31_frac,state_32_frac,state_33_frac,state_34_frac,state_35_frac,state_36_frac,state_37_frac,state_38_frac,state_39_frac,state_40_frac,state_41_frac,state_42_frac,state_43_frac,state_44_frac,state_45_frac,state_46_frac,state_47_frac,state_48_frac,state_49_frac,state_50_frac,state_51_frac,state_52_frac,state_53_frac,state_54_frac,state_55_frac,state_56_frac,state_57_frac,state_58_frac,state_59_frac,state_60_frac,state_61_frac,state_62_frac,state_63_frac,state_64_frac,state_65_frac,state_66_frac,state_67_frac,filename,date,box,experiment,day,context,no_shock,animal_id,fear
20241121_Box_2_CFD_Day_6_(Context_B)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031914893617021274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08297872340425531,0.0,0.0,0.0,0.0,0.0,0.023404255319148935,0.0,0.0,0.0,0.0,0.17659574468085107,0.03829787234042553,0.010638297872340425,0.5936170212765958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019148936170212766,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.010638297872340425,0.0,20241121_Box_2_CFD_Day_6_(Context_B)_9008.mp4,20241121,2,CFD,6,B,no,9008,
20241121_Box_2_CFD_Day_6_(Context_B)_9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05801376597836775,0.0,0.0,0.0,0.004916420845624385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019665683382497543,0.0,0.00983284169124877,0.0,0.011799410029498525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01376597836774828,0.017699115044247787,0.0058997050147492625,0.0,0.2723697148475909,0.0,0.10029498525073746,0.0,0.0,0.127826941986234,0.0009832841691248771,0.04129793510324484,0.10521140609636184,0.04523107177974434,0.029498525073746312,0.09242871189773845,0.06096361848574238,20241121_Box_2_CFD_Day_6_(Context_B)_9010.mp4,20241121,2,CFD,6,B,no,9010,
20241121_Box_2_CFD_Day_6_(Context_B)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38040201005025126,0.0,0.0,0.0,0.0,0.0,0.0,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004020100502512563,0.0005025125628140704,0.002512562814070352,0.0,0.0,0.0,0.0,0.0,0.05979899497487437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4442211055276382,0.0,0.0,0.0,0.04120603015075377,0.0,0.017587939698492462,0.0,0.006030150753768844,0.0,0.0,0.024120603015075376,0.0,0.0,0.0020100502512562816,0.0,0.01256281407035176,0.004522613065326633,0.0,20241121_Box_2_CFD_Day_6_(Context_B)_9012.mp4,20241121,2,CFD,6,B,no,9012,
20241121_Box_2_CFD_Day_6_(Context_B)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013392857142857143,0.0,0.9772321428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020089285714285716,0.0,0.0,0.0,0.0,0.0,0.0013392857142857143,0.0,20241121_Box_2_CFD_Day_6_(Context_B)_9014.mp4,20241121,2,CFD,6,B,no,9014,
20241121_Box_2_CFD_Day_6_(Context_B)_9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241121_Box_2_CFD_Day_6_(Context_B)_9016.mp4,20241121,2,CFD,6,B,no,9016,
20241122_Box_1_CFD_Day_7_(Context_A)_9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_1_CFD_Day_7_(Context_A)_9001.mp4,20241122,1,CFD,7,A,no,9001,
20241122_Box_1_CFD_Day_7_(Context_A)_9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09555189456342669,0.0,0.0,0.06507413509060955,0.0,0.0,0.0,0.029654036243822075,0.0,0.0016474464579901153,0.0,0.16639209225700163,0.0,0.0,0.004942339373970346,0.0,0.0,0.0,0.0,0.0,0.0016474464579901153,0.0,0.0,0.0,0.2553542009884679,0.20922570016474465,0.0,0.0,0.0,0.08484349258649095,0.0016474464579901153,0.0,0.08072487644151564,0.0032948929159802307,20241122_Box_1_CFD_Day_7_(Context_A)_9003.mp4,20241122,1,CFD,7,A,no,9003,
20241122_Box_1_CFD_Day_7_(Context_A)_9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014097744360902255,0.07518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.020676691729323307,0.002349624060150376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0014097744360902255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45958646616541354,0.0,0.0,0.0,0.00046992481203007516,0.0,0.0,0.011748120300751879,0.00046992481203007516,0.1837406015037594,0.0,0.0009398496240601503,0.0,0.0,0.0014097744360902255,0.2100563909774436,20241122_Box_1_CFD_Day_7_(Context_A)_9005.mp4,20241122,1,CFD,7,A,no,9005,
20241122_Box_1_CFD_Day_7_(Context_A)_9007,0.0,0.0,0.0,0.0,0.0,0.0,0.22807835820895522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018656716417910447,0.0,0.0,0.0,0.0,0.04337686567164179,0.0,0.0,0.259794776119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018190298507462687,0.0,0.0,0.021455223880597014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009328358208955224,0.0,0.061567164179104475,0.0,0.0,0.05363805970149254,0.0004664179104477612,0.0,0.0,0.0,0.0009328358208955224,0.2294776119402985,0.0004664179104477612,0.0013992537313432835,0.0,0.0,0.004197761194029851,0.07416044776119403,20241122_Box_1_CFD_Day_7_(Context_A)_9007.mp4,20241122,1,CFD,7,A,no,9007,
20241122_Box_1_CFD_Day_7_(Context_A)_9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23565891472868217,0.0,0.0,0.0,0.0,0.0,0.0,0.0015503875968992248,0.15503875968992248,0.19844961240310077,0.02635658914728682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020155038759689922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015503875968992248,0.0,0.0,0.0,0.0,0.04806201550387597,0.0,0.009302325581395349,0.0,0.020155038759689922,0.012403100775193798,0.05116279069767442,0.0,0.08217054263565891,0.017054263565891473,0.0,0.09302325581395349,0.012403100775193798,20241122_Box_1_CFD_Day_7_(Context_A)_9009.mp4,20241122,1,CFD,7,A,no,9009,
20241122_Box_1_CFD_Day_7_(Context_A)_9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10610328638497653,0.0,0.0,0.0,0.0,0.0,0.0,0.04507042253521127,0.0,0.3023474178403756,0.1107981220657277,0.0009389671361502347,0.0018779342723004694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009389671361502347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036619718309859155,0.030985915492957747,0.0,0.0,0.07511737089201878,0.0,0.054460093896713614,0.05727699530516432,0.0009389671361502347,0.0,0.003755868544600939,0.003755868544600939,0.05258215962441314,0.013145539906103286,0.020657276995305163,0.020657276995305163,0.0009389671361502347,0.014084507042253521,0.046948356807511735,20241122_Box_1_CFD_Day_7_(Context_A)_9011.mp4,20241122,1,CFD,7,A,no,9011,
20241122_Box_1_CFD_Day_7_(Context_A)_9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027600849256900213,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008492569002123142,0.0,0.0,0.27388535031847133,0.0021231422505307855,0.044585987261146494,0.0,0.0021231422505307855,0.07112526539278131,0.21868365180467092,0.01910828025477707,0.055201698513800426,0.05307855626326964,0.03397027600849257,0.05201698513800425,0.13588110403397027,20241122_Box_1_CFD_Day_7_(Context_A)_9013.mp4,20241122,1,CFD,7,A,no,9013,
20241122_Box_1_CFD_Day_7_(Context_A)_9015,0.0,0.0,0.0,0.0,0.0,0.0,0.12202562538133008,0.0,0.0,0.0,0.0,0.5326418547895058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.04636973764490543,0.017083587553386213,0.0,0.008541793776693106,0.0,0.0,0.0006101281269066504,0.0,0.0,0.026235509456985967,0.0,0.0,0.023184868822452714,0.006101281269066504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011592434411226357,0.0,0.0018303843807199512,0.0,0.0,0.019524100061012812,0.0018303843807199512,0.0018303843807199512,0.0,0.10677242220866381,0.023184868822452714,0.0,0.0012202562538133007,0.0018303843807199512,0.007931665649786455,0.012202562538133009,0.0036607687614399025,0.0036607687614399025,20241122_Box_1_CFD_Day_7_(Context_A)_9015.mp4,20241122,1,CFD,7,A,no,9015,
20241122_Box_1_CFD_Day_7_(Context_B)_9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297723292469352,0.0,0.0,0.0,0.06304728546409807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12784588441331,0.005253940455341506,0.0,0.0,0.0017513134851138354,0.0,0.0,0.0,0.13134851138353765,0.0,0.0,0.0,0.0,0.0,0.0017513134851138354,0.138353765323993,0.0,0.0,0.0,0.0035026269702276708,0.0,0.05779334500875657,0.0070052539404553416,0.10507880910683012,0.0,0.014010507880910683,0.01926444833625219,0.017513134851138354,0.0,0.0,0.0647985989492119,0.0,0.05253940455341506,0.03502626970227671,0.008756567425569177,0.005253940455341506,0.0297723292469352,0.08056042031523643,20241122_Box_1_CFD_Day_7_(Context_B)_9002.mp4,20241122,1,CFD,7,B,no,9002,
20241122_Box_1_CFD_Day_7_(Context_B)_9003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943117672600956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060790273556231005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05080330004342162,0.0,0.0,0.0,0.0060790273556231,0.0,0.0,0.010421189752496743,0.0,0.0008684324793747286,0.0017368649587494573,0.0,0.0486322188449848,0.0,0.0,0.0039079461571862786,0.0004342162396873643,0.0182370820668693,0.014329135909683021,0.025618758141554496,0.0,0.013026487190620929,0.05080330004342162,20241122_Box_1_CFD_Day_7_(Context_B)_9003.mp4,20241122,1,CFD,7,B,no,9003,
20241122_Box_1_CFD_Day_7_(Context_B)_9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0023228803716608595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16260162601626016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023228803716608595,0.0,0.03368176538908246,0.032520325203252036,0.0,0.0,0.0,0.12427409988385599,0.0,0.0011614401858304297,0.0,0.0743321718931475,0.0,0.0,0.0,0.0,0.0,0.0,0.06387921022067364,0.0,0.0,0.0,0.0,0.005807200929152149,0.0,0.006968641114982578,0.0,0.0,0.030197444831591175,0.0,0.0,0.0,0.003484320557491289,0.013937282229965157,0.10685249709639953,0.004645760743321719,0.03368176538908246,0.15098722415795587,0.008130081300813009,0.03948896631823461,0.07781649245063879,20241122_Box_1_CFD_Day_7_(Context_B)_9005.mp4,20241122,1,CFD,7,B,no,9005,
20241122_Box_1_CFD_Day_7_(Context_B)_9007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_1_CFD_Day_7_(Context_B)_9007.mp4,20241122,1,CFD,7,B,no,9007,
20241122_Box_1_CFD_Day_7_(Context_B)_9009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_1_CFD_Day_7_(Context_B)_9009.mp4,20241122,1,CFD,7,B,no,9009,
20241122_Box_1_CFD_Day_7_(Context_B)_9011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001091703056768559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665938864628821,0.008733624454148471,0.0,0.0,0.08842794759825327,0.008733624454148471,0.0,0.0,0.002183406113537118,0.0,0.0,0.0,0.0,0.06550218340611354,0.0,0.45305676855895194,0.0,0.0,0.0,0.0,0.0,0.18995633187772926,0.002183406113537118,0.014192139737991267,0.0,0.0,0.0,0.0,0.0,0.0,0.055676855895196505,0.0,0.0,0.002183406113537118,0.0,0.03275109170305677,0.0054585152838427945,0.0032751091703056767,20241122_Box_1_CFD_Day_7_(Context_B)_9011.mp4,20241122,1,CFD,7,B,no,9011,
20241122_Box_1_CFD_Day_7_(Context_B)_9013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011583011583011582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0019305019305019305,0.0,0.0,0.015444015444015444,0.0,0.0,0.0,0.0,0.0028957528957528956,0.0009652509652509653,0.08976833976833977,0.0,0.0,0.0009652509652509653,0.0,0.0,0.02413127413127413,0.0,0.0,0.0,0.02413127413127413,0.0028957528957528956,0.0028957528957528956,0.0,0.0028957528957528956,0.045366795366795366,0.0,0.0,0.0028957528957528956,0.012548262548262547,0.03474903474903475,0.009652509652509652,0.0,20241122_Box_1_CFD_Day_7_(Context_B)_9013.mp4,20241122,1,CFD,7,B,no,9013,
20241122_Box_1_CFD_Day_7_(Context_B)_9015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_1_CFD_Day_7_(Context_B)_9015.mp4,20241122,1,CFD,7,B,no,9015,
20241122_Box_2_CFD_Day_7_(Context_A)_9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003009027081243731,0.0025075225677031092,0.0,0.0,0.0,0.9804413239719157,0.0,0.0025075225677031092,0.0,0.0,0.004012036108324975,0.0,0.0,0.0,0.0005015045135406219,0.007021063189568706,20241122_Box_2_CFD_Day_7_(Context_A)_9002.mp4,20241122,2,CFD,7,A,no,9002,
20241122_Box_2_CFD_Day_7_(Context_A)_9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_2_CFD_Day_7_(Context_A)_9004.mp4,20241122,2,CFD,7,A,no,9004,
20241122_Box_2_CFD_Day_7_(Context_A)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_2_CFD_Day_7_(Context_A)_9006.mp4,20241122,2,CFD,7,A,no,9006,
20241122_Box_2_CFD_Day_7_(Context_A)_9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00906344410876133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008308157099697885,0.777190332326284,0.0634441087613293,0.0,0.0188821752265861,0.0,0.0,0.0,0.015105740181268883,0.0015105740181268882,0.0030211480362537764,0.0,0.0015105740181268882,0.0,0.0,0.005287009063444109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06042296072507553,0.011329305135951661,0.0,0.0,0.0,0.01283987915407855,0.0,0.0,0.010574018126888218,0.0015105740181268882,20241122_Box_2_CFD_Day_7_(Context_A)_9008.mp4,20241122,2,CFD,7,A,no,9008,
20241122_Box_2_CFD_Day_7_(Context_A)_9010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375750300120048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015606242496998799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007202881152460984,0.07923169267707082,0.003601440576230492,0.0,0.0,0.058823529411764705,0.0,0.024009603841536616,0.0,0.03841536614645858,0.11524609843937575,0.012004801920768308,0.026410564225690276,0.012004801920768308,0.0,0.06962785114045618,0.01800720288115246,0.14405762304921968,20241122_Box_2_CFD_Day_7_(Context_A)_9010.mp4,20241122,2,CFD,7,A,no,9010,
20241122_Box_2_CFD_Day_7_(Context_A)_9012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.018,0.05,0.0,0.096,0.0,0.008,0.032,0.006,0.0,0.0,0.096,0.0,0.004,0.036,0.038,0.024,0.06,0.044,20241122_Box_2_CFD_Day_7_(Context_A)_9012.mp4,20241122,2,CFD,7,A,no,9012,
20241122_Box_2_CFD_Day_7_(Context_A)_9014,0.0,0.0,0.0,0.0,0.0,0.0,0.27144082332761577,0.0,0.0,0.0,0.02444253859348199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17452830188679244,0.0,0.0,0.0,0.022727272727272728,0.004288164665523156,0.008576329331046312,0.08619210977701544,0.0,0.0038593481989708405,0.0,0.0,0.0,0.0,0.0,0.019296740994854202,0.0,0.0,0.001286449399656947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004288164665523156,0.0004288164665523156,0.0008576329331046312,0.0,0.0,0.0,0.001286449399656947,0.0,0.0,0.05574614065180103,0.003430531732418525,0.001286449399656947,0.03173241852487135,0.2521440823327616,0.0,0.03173241852487135,0.0004288164665523156,20241122_Box_2_CFD_Day_7_(Context_A)_9014.mp4,20241122,2,CFD,7,A,no,9014,
20241122_Box_2_CFD_Day_7_(Context_A)_9016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010319917440660474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19711042311661506,0.0,0.030959752321981424,0.0,0.6418988648090815,0.0,0.0,0.0,0.0,0.0,0.0030959752321981426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022703818369453045,0.0,0.0,0.009287925696594427,0.0,0.06811145510835913,0.0030959752321981426,0.0030959752321981426,0.0,0.0,0.005159958720330237,0.0,0.0,0.0020639834881320948,0.0030959752321981426,0.0,0.0041279669762641896,0.005159958720330237,20241122_Box_2_CFD_Day_7_(Context_A)_9016.mp4,20241122,2,CFD,7,A,no,9016,
20241122_Box_2_CFD_Day_7_(Context_B)_9001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20241122_Box_2_CFD_Day_7_(Context_B)_9001.mp4,20241122,2,CFD,7,B,no,9001,
20241122_Box_2_CFD_Day_7_(Context_B)_9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8581263094881771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008979347500748278,0.0,0.0,0.0,0.0,0.0,0.000299311583358276,0.09817419934151451,0.0,0.0,0.0,0.014666267584555522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020951810835079317,0.0,0.0,0.0,0.0026938042502244837,0.0,0.0,0.0,0.011673151750972763,0.0,0.000598623166716552,0.002394492666866208,0.000299311583358276,0.002394492666866208,0.0035917390002993114,0.0020951810835079317,20241122_Box_2_CFD_Day_7_(Context_B)_9004.mp4,20241122,2,CFD,7,B,no,9004,
20241122_Box_2_CFD_Day_7_(Context_B)_9006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008149959250203749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045639771801140996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008149959250203749,0.0,0.0032599837000814994,0.0032599837000814994,0.7864710676446618,0.0,0.0,0.0,0.004074979625101874,0.0,0.0,0.0,0.0,0.0032599837000814994,0.0,0.009779951100244499,0.0,0.0,0.0,0.0,0.0,0.0024449877750611247,0.02689486552567237,0.0,0.0,0.034229828850855744,0.0008149959250203749,0.004889975550122249,0.0,0.0,0.03993480032599837,0.0,0.0016299918500407497,0.0032599837000814994,0.0024449877750611247,0.0008149959250203749,0.0057049714751426246,0.019559902200488997,20241122_Box_2_CFD_Day_7_(Context_B)_9006.mp4,20241122,2,CFD,7,B,no,9006,
